0.005728231,-0.038312376,0.031016285,0.009008857
0.0049619833,0.15635134,0.031196462,-0.27372897
0.00808901,-0.039201517,0.025721883,0.028627882
0.00730498,0.1555423,0.02629444,-0.2558298
0.010415826,-0.03994501,0.021177843,0.045029458
0.009616925,0.15486696,0.022078434,-0.24089715
0.012714265,-0.040563304,0.01726049,0.05866734
0.011902999,0.15430696,0.018433837,-0.2285202
0.014989139,-0.041073497,0.013863433,0.06991995
0.014167668,0.15384698,0.015261832,-0.21835695
0.017244607,-0.041489772,0.010894693,0.07910086
0.016414812,0.15347432,0.012476711,-0.21012494
0.019484298,0.34841567,0.008274212,-0.49884614
0.026452612,0.15317805,-0.0017027118,-0.20356716
0.029516174,-0.04191951,-0.0057740547,0.088578165
0.028677782,0.15328473,-0.0040024915,-0.20592088
0.031743478,-0.04177976,-0.008120909,0.08549678
0.030907882,0.15345766,-0.0064109736,-0.2097372
0.033977035,-0.04157205,-0.010605717,0.080916524
0.033145595,0.15370032,-0.008987387,-0.21509357
0.0362196,-0.041292,-0.013289259,0.074740835
0.03539376,0.15401793,-0.011794441,-0.2221051
0.03847412,-0.040933482,-0.016236544,0.066834174
0.03765545,0.15441744,-0.01489986,-0.23092693
0.040743798,-0.040488463,-0.0195184,0.05701908
0.039934028,0.15490784,-0.018378017,-0.24175757
0.043032184,-0.039946843,-0.023213169,0.045072246
0.042233247,-0.23472837,-0.022311725,0.33034176
0.03753868,-0.039296035,-0.015704889,0.030707123
0.03675276,0.15604757,-0.015090746,-0.26688918
0.03987371,-0.03885579,-0.02042853,0.020996043
0.039096598,-0.2336789,-0.020008609,0.30716416
0.03442302,-0.03827765,-0.013865326,0.008238811
0.033657465,-0.23319803,-0.0137005495,0.29651502
0.028993504,-0.03788348,-0.007770249,-0.00045716047
0.028235834,0.15734904,-0.0077793924,-0.29558152
0.031382814,-0.037661146,-0.013691023,-0.00536222
0.030629592,-0.2325841,-0.013798268,0.28296977
0.025977911,-0.037268084,-0.008138872,-0.014032922
0.02523255,-0.23227237,-0.0084195305,0.276071
0.020587102,-0.03703132,-0.00289811,-0.019255493
0.019846475,-0.23211159,-0.00328322,0.27251163
0.015204243,-0.036942944,0.0021670128,-0.021205015
0.014465384,-0.2320959,0.0017429125,0.27216083
0.009823467,-0.036998864,0.007186129,-0.019971857
0.009083489,-0.23222314,0.006786692,0.2749697
0.0044390266,-0.037198666,0.012286086,-0.015565004
0.0036950533,0.15774496,0.0119747855,-0.30434635
0.0068499525,-0.037545588,0.005887859,-0.007911034
0.0060990406,-0.23275149,0.005729638,0.28662375
0.0014440109,-0.03771171,0.011462113,-0.0042465995
0.00068977673,0.157244,0.011377181,-0.29329115
0.0038346567,-0.0380383,0.005511358,0.0029581443
0.0030738907,0.15700418,0.0055705206,-0.2879808
0.006213974,-0.038196765,-0.00018909512,0.0064538005
0.005450039,0.1569279,-6.0019116e-05,-0.28628877
0.008588597,-0.0381932,-0.005785795,0.006375214
0.007824733,0.15701126,-0.0056582903,-0.28812757
0.010964958,-0.038029555,-0.011420842,0.0027654266
0.010204366,-0.23298587,-0.011365534,0.29182318
0.0055446494,-0.037703726,-0.00552907,-0.0044225235
0.004790575,0.15749708,-0.0056175203,-0.29884478
0.007940517,-0.037544347,-0.011594417,-0.007938813
0.0071896296,-0.23249811,-0.011753193,0.2810635
0.0025396673,-0.0372105,-0.006131923,-0.015303046
0.0017954573,-0.23224397,-0.0064379834,0.2754389
-0.0028494222,-0.037030768,-0.0009292057,-0.019267606
-0.0035900376,-0.23213938,-0.0013145577,0.273122
-0.008232825,-0.036998697,0.004147882,-0.01997525
-0.008972799,0.15806353,0.0037483773,-0.3113466
-0.005811529,-0.03711163,-0.0024785546,-0.0174839
-0.006553761,-0.23219794,-0.0028282327,0.274416
-0.01119772,-0.037035756,0.002660087,-0.019157628
-0.011938435,0.15804794,0.0022769345,-0.31100008
-0.008777476,-0.037106372,-0.003943067,-0.017599946
-0.009519604,-0.23217155,-0.004295066,0.27383628
-0.014163035,-0.036988582,0.0011816599,-0.020198207
-0.014902807,-0.23212746,0.0007776957,0.2728573
-0.019545356,-0.037016615,0.006234842,-0.019580226
-0.020285688,-0.23222743,0.0058432375,0.27506334
-0.024930237,-0.037189327,0.011344504,-0.015770921
-0.025674023,-0.23247212,0.011029085,0.28046963
-0.030323464,-0.037509218,0.016638478,-0.0087144505
-0.03107365,0.15737021,0.016464189,-0.29610166
-0.027926246,-0.037982535,0.010542156,0.0017280121
-0.028685896,-0.23325408,0.010576717,0.29771838
-0.033350978,-0.03828448,0.016531084,0.008389846
-0.034116667,0.15659654,0.016698882,-0.2790318
-0.030984737,-0.0387596,0.011118244,0.018870773
-0.03175993,0.15620115,0.01149566,-0.27028358
-0.028635906,-0.03908294,0.006089988,0.02600285
-0.029417565,0.15595114,0.006610045,-0.26475242
-0.026298542,-0.039264522,0.0013149971,0.030008035
-0.02708383,-0.23440531,0.0019151578,0.32310557
-0.03177194,-0.03931068,0.008377269,0.031027218
-0.03255815,0.15569015,0.008997814,-0.25900087
-0.029444348,-0.0395591,0.0038177962,0.036506463
-0.03023553,0.15550789,0.0045479257,-0.25496948
-0.027125372,-0.039678693,-0.0005514639,0.039144475
-0.027918946,0.15545116,0.0002314256,-0.2537124
-0.024809923,-0.039674092,-0.0048428224,0.03904352
-0.025603404,-0.23472627,-0.004061952,0.33019456
-0.03029793,-0.039546728,0.0025419395,0.036233462
-0.031088864,0.15553868,0.0032666086,-0.25564638
-0.02797809,-0.039629757,-0.0018463188,0.038065102
-0.028770687,-0.23472518,-0.0010850168,0.33016494
-0.03346519,-0.039587803,0.005518282,0.037140034
-0.034256946,0.15545458,0.0062610824,-0.25379673
-0.031147854,-0.03975621,0.001185148,0.040854465
-0.03194298,0.15534873,0.0020022374,-0.2514543
-0.028836004,-0.039801758,-0.0030268487,0.0418595
-0.02963204,-0.23488018,-0.0021896586,0.3335859
-0.03432964,-0.039727125,0.0044820593,0.04021326
-0.035124186,0.15533027,0.0052863243,-0.25105217
-0.03201758,-0.03986677,0.0002652811,0.043293472
-0.032814916,-0.23499252,0.0011311505,0.33606008
-0.037514765,-0.03988669,0.007852352,0.043734077
-0.0383125,0.15512179,0.008727034,-0.24646105
-0.035210066,-0.040123712,0.0037978129,0.04896176
-0.036012538,-0.23529992,0.0047770482,0.3428405
-0.040718537,-0.04024625,0.011633858,0.051667795
-0.04152346,0.15470697,0.0126672145,-0.23732197
-0.038429324,-0.04059364,0.007920775,0.059329506
-0.039241195,0.15441385,0.009107364,-0.23084387
-0.036152918,-0.040837046,0.0044904873,0.064697854
-0.036969658,0.15422024,0.0057844445,-0.22656491
-0.033885255,-0.040983904,0.001253146,0.06793701
-0.03470493,0.15412006,0.002611886,-0.22435029
-0.03162253,-0.041039124,-0.0018751195,0.06915539
-0.032443315,0.15410966,-0.0004920118,-0.22411856
-0.02936112,-0.041005254,-0.004974383,0.06840913
-0.030181225,0.15418766,-0.0036062005,-0.22583908
-0.027097473,-0.04088257,-0.0081229815,0.06570414
-0.027915124,0.1543549,-0.0068088993,-0.22953053
-0.024828026,-0.0406691,-0.01139951,0.06099688
-0.025641408,-0.23562576,-0.010179573,0.3500615
-0.030353922,-0.04036053,-0.0031783425,0.054186076
-0.031161133,-0.23543677,-0.0020946208,0.3458645
-0.03586987,-0.04028508,0.0048226696,0.052521817
-0.03667557,-0.23547585,0.005873106,0.34672242
-0.041385088,-0.04043793,0.012807555,0.055897273
-0.042193845,0.15449806,0.0139255,-0.23271741
-0.039103884,-0.04082007,0.009271151,0.06432534
-0.039920285,0.15416774,0.010557658,-0.22541812
-0.03683693,-0.041103497,0.006049296,0.0705763
-0.037659,0.15393122,0.007460822,-0.22019193
-0.034580376,-0.04129659,0.0030569835,0.074835084
-0.03540631,0.1537814,0.004553685,-0.21688178
-0.03233068,-0.04140535,0.00021604952,0.07723409
-0.033158787,0.15371351,0.0017607312,-0.21538067
-0.030084517,-0.041433573,-0.002546882,0.07785715
-0.030913189,0.15372479,-0.0009897391,-0.21562824
-0.027838694,-0.04138299,-0.005302304,0.07674232
-0.028666353,0.15381457,-0.0037674573,-0.21760878
-0.025590062,-0.041253325,-0.0081196325,0.073883355
-0.026415128,0.15398408,-0.006641966,-0.22135025
-0.023335446,-0.0410423,-0.011068971,0.069230154
-0.024156293,-0.23600383,-0.009684368,0.35840032
-0.028876368,-0.04074555,-0.0025163614,0.06267947
-0.029691279,-0.23583134,-0.0012627719,0.3545674
-0.034407906,-0.040691447,0.005828576,0.061486565
-0.035221737,-0.23589648,0.0070583075,0.35600272
-0.039939664,-0.04087559,0.014178363,0.06555381
-0.040757176,0.15404025,0.015489439,-0.22262226
-0.03767637,-0.041299637,0.011036993,0.074906126
-0.038502365,0.15366237,0.012535116,-0.21427426
-0.035429116,-0.041636534,0.008249631,0.08233631
-0.03626185,0.1533662,0.009896357,-0.20773247
-0.033194523,-0.04189586,0.0057417075,0.08805575
-0.03403244,-0.23709963,0.0075028227,0.38254464
-0.038774434,-0.042085018,0.015153715,0.09223676
-0.039616134,0.15281649,0.016998451,-0.19562691
-0.036559805,-0.042544432,0.013085913,0.102369435
-0.03741069,0.15238756,0.015133301,-0.18615638
-0.034362942,-0.042947605,0.011410174,0.11126185
-0.035221893,0.15200901,0.013635411,-0.17779951
-0.032181714,0.3469332,0.01007942,-0.46614993
-0.02524305,0.15167029,0.00075642194,-0.17030714
-0.022209644,-0.04346248,-0.002649721,0.12261431
-0.023078894,0.15169734,-0.00019743478,-0.1709034
-0.020044947,-0.043421794,-0.0036155027,0.12171724
-0.020913383,0.15175177,-0.001181158,-0.17210415
-0.017878348,-0.043353256,-0.004623241,0.120205924
-0.018745413,0.15183462,-0.0022191224,-0.173932
-0.01570872,-0.043255493,-0.0056977626,0.11805004
-0.01657383,0.15194763,-0.0033367616,-0.17642502
-0.013534877,-0.04312641,-0.006865262,0.1152034
-0.014397406,0.15209323,-0.004561194,-0.17963754
-0.011355541,-0.04296315,-0.008153945,0.111603014
-0.012214804,0.15227468,-0.0059218844,-0.18364124
-0.00916931,-0.042762034,-0.00959471,0.10716768
-0.010024551,0.15249608,-0.007451356,-0.18852682
-0.006974629,-0.04251847,-0.011221892,0.10179622
-0.007824998,0.15276249,-0.009185968,-0.19440594
-0.0047697485,-0.04222686,-0.013074087,0.0953651
-0.005614286,0.15308002,-0.011166785,-0.20141384
-0.0025526856,-0.041880466,-0.015195061,0.08772568
-0.0033902947,0.15345596,-0.0134405475,-0.20971231
-0.0003211757,-0.04147126,-0.017634794,0.07870071
-0.0011506008,0.153899,-0.01606078,-0.21949346
0.001927379,-0.040989738,-0.02045065,0.06808026
0.0011075843,-0.2358126,-0.019089043,0.3542414
-0.003608668,-0.040424503,-0.012004216,0.055600792
-0.004417158,-0.23537229,-0.0108922,0.34447226
-0.009124604,-0.040097103,-0.004002755,0.048374597
-0.009926546,0.15508202,-0.0030352634,-0.24556854
-0.0068249055,-0.039996453,-0.007946634,0.046155445
-0.007624835,0.15523854,-0.0070235254,-0.24902408
-0.0045200638,-0.03978241,-0.012004007,0.041435223
-0.005315712,0.1555096,-0.011175303,-0.25501078
-0.00220552,-0.039451018,-0.016275518,0.03412642
-0.0029945404,-0.23433584,-0.0155929895,0.32163015
-0.007681257,-0.038995344,-0.009160386,0.02407087
-0.008461164,0.15625677,-0.008678969,-0.27148813
-0.0053360285,-0.03874027,-0.014108731,0.018444829
-0.006110834,-0.23365708,-0.0137398355,0.3066431
-0.010783975,-0.038342055,-0.007606973,0.009658849
-0.011550817,-0.23335409,-0.007413796,0.299932
-0.016217899,-0.038127255,-0.001415156,0.0049201674
-0.016980443,-0.23322888,-0.0013167526,0.29715627
-0.02164502,-0.038088184,0.0046263724,0.0040583424
-0.022406785,-0.23327617,0.0047075395,0.29819736
-0.027072309,-0.038221646,0.010671486,0.0070028044
-0.027836742,0.15674564,0.010811542,-0.28229412
-0.024701828,-0.038528834,0.00516566,0.013779009
-0.025472404,-0.23372449,0.00544124,0.3080873
-0.030146895,-0.038680486,0.011602986,0.017125325
-0.030920504,0.15627316,0.011945492,-0.27187425
-0.027795041,-0.039017193,0.006508007,0.02455226
-0.028575385,0.15601082,0.006999052,-0.26607025
-0.02545517,-0.039210316,0.0016776475,0.028812012
-0.026239375,-0.23435628,0.0022538877,0.32202378
-0.030926501,-0.0392665,0.008694364,0.030052494
